Elapsed Time (s),Temperature (°C),Clock Speed (MHz),Voltage Core (V)
2038,47.8,600,1.2
2039,47.2,600,1.2
2040,47.2,600,1.2
2041,47.2,600,1.2
2042,47.2,600,1.2
2043,47.8,600,1.2063
2044,47.2,600,1.2
2045,47.2,600,1.2
2046,47.2,600,1.2
2047,47.2,600,1.2063
2048,47.2,600,1.2
2049,47.2,600,1.2
2050,47.2,600,1.2
2051,47.2,600,1.2
2052,47.2,600,1.2
2053,46.7,600,1.2
2054,47.2,600,1.2
2055,46.7,599,1.2
2056,47.2,600,1.2
2058,46.2,600,1.2
2059,46.7,600,1.2
2060,47.2,600,1.2
2061,46.7,600,1.2
2062,46.2,600,1.2063
2063,47.2,600,1.2
2064,46.2,600,1.2063
2065,46.2,600,1.2
2066,46.7,600,1.2
2067,46.7,600,1.2
2068,46.7,600,1.2063
2069,46.2,600,1.2
2070,46.7,600,1.2
2071,46.7,600,1.2
2072,46.2,600,1.2063
2073,46.2,600,1.2
2074,46.2,600,1.2
2075,46.7,600,1.2
2076,46.2,600,1.2063
2077,46.2,600,1.2
2078,46.7,600,1.2
2079,46.2,600,1.2063
2081,46.2,600,1.2
2082,46.2,600,1.2
2083,46.2,600,1.2
2084,46.2,600,1.2
2085,46.2,600,1.2
2086,45.6,600,1.2
2087,46.2,600,1.2
2088,46.2,600,1.2
2089,46.2,600,1.2
2090,46.2,600,1.2
2091,46.2,600,1.2063
2092,46.2,600,1.2
2093,46.2,600,1.2
2094,46.2,600,1.2
2095,45.6,600,1.2
2096,46.2,600,1.2
2097,45.6,600,1.2
2098,45.6,600,1.2
2099,46.2,600,1.2
2100,45.6,600,1.2
2101,46.2,600,1.2
2102,46.2,600,1.2
2104,45.6,600,1.2
2105,45.1,600,1.2
2106,45.6,600,1.2
2107,45.6,600,1.2
2108,46.2,600,1.2
2109,45.6,600,1.2
2110,45.6,600,1.2
2111,45.1,600,1.2063
2112,45.1,600,1.2
2113,45.6,600,1.2
2114,46.2,600,1.2
2115,45.6,600,1.2
2116,45.6,600,1.2
2117,45.6,600,1.2
2118,45.1,600,1.2
2119,45.1,600,1.2
2120,45.1,600,1.2063
2121,45.1,600,1.2
2122,44.5,600,1.2
2123,45.1,600,1.2
2124,45.1,600,1.2
2125,45.6,600,1.2
2126,45.1,600,1.2
2128,45.1,600,1.2
2129,45.1,600,1.2063
2130,45.1,600,1.2
2131,45.1,600,1.2
2132,45.1,600,1.2063
2133,45.6,600,1.2
2134,45.1,600,1.2
2135,45.1,600,1.2
2136,45.1,600,1.2
2137,45.1,600,1.2
2138,45.1,600,1.2
2139,45.1,600,1.2
2140,45.6,600,1.2
2141,45.1,600,1.2
2142,45.1,600,1.2
2143,45.1,600,1.2063
2144,45.1,600,1.2
2145,45.6,600,1.2
2146,45.1,600,1.2063
2147,45.1,600,1.2
2148,45.1,600,1.2
2149,45.1,600,1.2
2151,45.1,600,1.2
2152,45.1,600,1.2
2153,45.1,600,1.2
2154,45.1,600,1.2
2155,45.1,600,1.2
2156,45.1,600,1.2
2157,45.1,600,1.2
2158,45.1,600,1.2
2159,44.5,600,1.2
2160,45.1,600,1.2
2161,44.5,600,1.2063
2162,45.1,600,1.2
2163,45.1,600,1.2
2164,45.1,600,1.2
2165,45.6,600,1.2
2166,44.5,600,1.2
2167,44.5,600,1.2
2168,45.1,600,1.2
2169,45.1,600,1.2063
2170,45.1,600,1.2
2171,44.5,600,1.2
2172,45.1,600,1.2
2173,44.0,600,1.2
2175,44.5,600,1.2
2176,45.1,600,1.2063
2177,44.0,600,1.2
2178,44.5,600,1.2063
2179,44.0,600,1.2063
2180,44.5,600,1.2
2181,44.5,600,1.2
2182,44.5,600,1.2
2183,44.0,600,1.2
2184,44.0,599,1.2
2185,45.1,600,1.2
2186,44.0,600,1.2
2187,44.0,600,1.2063
2188,44.5,600,1.2
2189,44.5,600,1.2
2190,44.0,600,1.2063
2191,44.0,600,1.2
2192,44.5,600,1.2
2193,44.0,600,1.2
2194,44.0,600,1.2063
2195,44.0,600,1.2
2196,44.5,600,1.2
2198,44.5,600,1.2
2199,44.0,600,1.2
2200,44.0,600,1.2
2201,44.5,600,1.2
2202,44.0,600,1.2
2203,44.0,600,1.2
2204,44.0,600,1.2
2205,44.0,600,1.2
2206,44.0,600,1.2
2207,44.0,600,1.2
2208,44.0,600,1.2
2209,44.0,600,1.2
2210,44.0,600,1.2
2211,44.0,600,1.2
2212,44.0,600,1.2
2213,44.0,600,1.2063
2214,44.0,600,1.2
2215,44.0,600,1.2063
2216,43.5,600,1.2
2217,44.0,600,1.2
2218,44.0,600,1.2
2219,44.0,600,1.2
2221,44.0,600,1.2
2222,43.5,600,1.2
2223,43.5,600,1.2
2224,44.0,600,1.2063
2225,44.0,600,1.2
2226,43.5,600,1.2063
2227,43.5,600,1.2
2228,43.5,600,1.2
2229,44.0,600,1.2
2230,44.0,600,1.2
2231,43.5,600,1.2
2232,43.5,600,1.2
2233,44.0,600,1.2
2234,43.5,600,1.2
2235,42.9,600,1.2
2236,43.5,600,1.2
2237,44.0,600,1.2
2238,44.0,600,1.2
2239,43.5,600,1.2
2240,43.5,600,1.2
2241,43.5,600,1.2
2242,44.0,600,1.2
2243,43.5,600,1.2
2245,44.0,600,1.2
2246,44.0,600,1.2063
2247,42.9,600,1.2
2248,43.5,600,1.2
2249,43.5,600,1.2
2250,42.9,600,1.2
2251,43.5,600,1.2
2252,42.9,600,1.2
2253,43.5,600,1.2
2254,43.5,600,1.2
2255,43.5,600,1.2063
2256,42.9,600,1.2
2257,43.5,600,1.2
2258,42.9,600,1.2
2259,42.9,600,1.2
2260,43.5,600,1.2063
2261,42.9,600,1.2
2262,42.9,600,1.2
2263,42.9,600,1.2
2264,42.9,600,1.2
2265,42.9,600,1.2
2266,43.5,600,1.2063
2268,43.5,600,1.2
2269,42.9,600,1.2
2270,42.9,600,1.2
2271,42.9,600,1.2
2272,42.9,600,1.2
2273,42.9,600,1.2
2274,43.5,600,1.2
2275,42.9,600,1.2
2276,42.9,600,1.2
2277,42.9,600,1.2
2278,43.5,600,1.2
2279,42.9,600,1.2
2280,42.9,600,1.2
2281,42.9,600,1.2
2282,42.9,600,1.2
2283,42.9,600,1.2
2284,42.9,600,1.2
2285,42.9,600,1.2
2286,42.9,600,1.2
2287,42.9,600,1.2
2288,42.9,600,1.2
2289,42.9,600,1.2
2291,42.9,600,1.2
2292,42.9,600,1.2
2293,42.9,600,1.2
2294,42.9,600,1.2
2295,42.9,600,1.2
2296,42.4,600,1.2
2297,42.9,600,1.2
2298,42.4,600,1.2
2299,42.9,600,1.2
2300,42.9,600,1.2
2301,42.4,600,1.2
2302,42.9,599,1.2
2303,42.9,600,1.2063
2304,42.4,600,1.2063
2305,42.9,600,1.2
2306,42.9,600,1.2
2307,42.4,600,1.2
2308,42.9,600,1.2
2309,42.9,600,1.2
2310,42.9,600,1.2
2311,42.9,600,1.2
2312,42.4,600,1.2
2313,42.4,600,1.2
2315,42.9,600,1.2
2316,42.9,600,1.2063
2317,42.4,600,1.2
2318,42.4,600,1.2
2319,42.4,600,1.2
2320,42.4,600,1.2
2321,42.9,600,1.2
2322,42.9,600,1.2
2323,42.9,600,1.2
2324,42.4,600,1.2
2325,42.4,600,1.2063
2326,42.9,600,1.2
2327,42.9,600,1.2063
2328,42.4,600,1.2
2329,42.4,600,1.2
2330,42.4,600,1.2
2331,41.9,600,1.2
2332,42.9,600,1.2
2333,42.4,600,1.2
2334,42.4,600,1.2
2335,42.4,600,1.2
2336,42.4,600,1.2063
2338,42.4,600,1.2
2339,42.4,600,1.2
2340,42.4,600,1.2
2341,42.4,600,1.2
2342,41.9,600,1.2
2343,41.9,600,1.2
2344,41.9,600,1.2
2345,42.4,600,1.2
2346,41.9,600,1.2
2347,41.9,600,1.2063
2348,41.9,600,1.2063
2349,41.9,600,1.2
2350,41.9,600,1.2
2351,41.9,600,1.2
2352,41.9,600,1.2
2353,42.4,600,1.2063
2354,42.4,600,1.2
2355,41.9,600,1.2
2356,41.9,600,1.2
2357,42.4,600,1.2
2358,41.9,600,1.2
2359,41.9,600,1.2
2360,41.9,600,1.2
2362,41.9,600,1.2
2363,41.9,600,1.2
2364,41.9,600,1.2
2365,42.4,600,1.2
2366,41.9,600,1.2063
2367,41.9,600,1.2
2368,41.3,600,1.2
2369,41.9,600,1.2
2370,41.3,600,1.2
2371,41.9,600,1.2
2372,41.9,600,1.2
2373,41.9,600,1.2
2374,41.3,600,1.2
2375,41.9,600,1.2
2376,42.4,600,1.2
2377,41.9,600,1.2
2378,41.9,600,1.2
2379,41.9,600,1.2
2380,41.3,600,1.2063
2381,41.9,600,1.2063
2382,41.9,600,1.2
2383,41.3,600,1.2063
2385,41.3,600,1.2
2386,41.9,600,1.2
2387,41.9,600,1.2
2388,41.9,600,1.2
2389,41.9,600,1.2
2390,41.3,600,1.2063
2391,41.9,600,1.2
2392,41.9,600,1.2
2393,41.9,600,1.2063
2394,40.8,600,1.2
2395,41.9,600,1.2
2396,41.3,600,1.2
2397,41.3,600,1.2063
2398,41.9,600,1.2
2399,41.3,600,1.2
2400,40.8,600,1.2
2401,41.9,600,1.2
2402,41.9,600,1.2
2403,41.9,600,1.2
2404,41.3,600,1.2063
2405,41.3,600,1.2
2406,41.3,600,1.2
2407,41.9,600,1.2
2409,41.9,600,1.2
2410,41.3,600,1.2
2411,40.8,600,1.2
2412,41.9,600,1.2
2413,41.3,600,1.2
2414,41.3,600,1.2
2415,41.3,600,1.2
2416,41.3,600,1.2
2417,40.8,599,1.2
2418,41.3,600,1.2
2419,41.3,600,1.2
2420,41.3,600,1.2
2421,40.8,600,1.2
2422,40.8,600,1.2
2423,40.8,600,1.2063
2424,41.3,600,1.2
2425,41.3,600,1.2
2426,40.8,600,1.2
2427,41.3,600,1.2
2428,40.8,600,1.2
2429,40.8,600,1.2
2430,41.3,600,1.2063
2432,41.9,600,1.2
2433,40.8,600,1.2
2434,41.3,600,1.2
2435,41.3,600,1.2
2436,41.3,600,1.2
2437,40.8,600,1.2
2438,40.8,600,1.2063
2439,40.8,600,1.2
2440,41.3,600,1.2
2441,41.3,600,1.2
2442,40.8,600,1.2
2443,40.8,600,1.2
2444,41.3,600,1.2
2445,40.8,600,1.2
2446,40.8,600,1.2
2447,41.3,600,1.2
2448,41.3,600,1.2
2449,40.8,600,1.2
2450,41.3,599,1.2
2451,40.8,600,1.2063
2452,40.8,600,1.2
2453,40.8,600,1.2
2454,40.8,600,1.2
2456,40.8,600,1.2
2457,40.8,600,1.2
2458,41.3,600,1.2
2459,40.8,600,1.2
2460,40.8,600,1.2
2461,40.8,600,1.2
2462,40.8,600,1.2
2463,40.8,600,1.2063
2464,40.8,600,1.2
2465,40.8,600,1.2
2466,40.8,600,1.2063
2467,40.8,600,1.2
2468,40.8,600,1.2
2469,41.3,600,1.2
2470,40.8,600,1.2
2471,40.8,600,1.2
2472,40.8,600,1.2
