Elapsed Time (s),Temperature (°C),Clock Speed (MHz),Voltage Core (V)
1054,71.4,1000,1.2063
1055,72.0,1000,1.2063
1056,72.0,1000,1.2063
1057,72.0,1000,1.2063
1058,72.0,1000,1.2063
1059,72.0,1000,1.2063
1060,71.4,1000,1.2063
1061,72.0,1000,1.2063
1062,72.0,1000,1.2063
1063,72.0,1000,1.2063
1064,72.0,1000,1.2063
1065,72.0,1000,1.2063
1066,72.0,1000,1.2063
1067,72.0,1000,1.2063
1068,71.4,1000,1.2063
1069,72.0,1000,1.2063
1070,71.4,1000,1.2063
1072,72.0,1000,1.2063
1073,72.0,1000,1.2063
1074,72.0,1000,1.2063
1075,72.0,1000,1.2063
1076,72.5,1000,1.2063
1077,72.0,1000,1.2063
1078,72.0,1000,1.2063
1079,72.0,1000,1.2063
1080,72.0,1000,1.2063
1081,71.4,1000,1.2063
1082,72.0,1000,1.2063
1083,72.0,1000,1.2063
1084,72.0,1000,1.2063
1085,72.0,1000,1.2063
1086,72.0,1000,1.2063
1087,72.0,1000,1.2063
1088,72.0,1000,1.2063
1089,72.0,1000,1.2063
1090,72.0,1000,1.2063
1091,72.0,1000,1.2063
1092,72.5,1000,1.2063
1094,72.0,1000,1.2063
1095,72.0,1000,1.2063
1096,72.5,1000,1.2063
1097,72.0,999,1.2063
1098,72.0,1000,1.2063
1099,72.0,1000,1.2063
1100,72.0,1000,1.2063
1101,72.5,1000,1.2063
1102,72.0,1000,1.2063
1103,72.0,1000,1.2063
1104,72.0,1000,1.2063
1105,71.4,1000,1.2063
1106,72.0,1000,1.2063
1107,72.0,1000,1.2063
1108,72.0,999,1.2063
1109,71.4,1000,1.2063
1110,72.5,1000,1.2063
1111,72.0,1000,1.2063
1112,72.0,1000,1.2063
1114,71.4,1000,1.2063
1115,71.4,1000,1.2063
1116,72.0,1000,1.2063
1117,71.4,1000,1.2063
1118,71.4,1000,1.2063
1119,72.0,1000,1.2063
1120,72.0,1000,1.2063
1121,72.0,1000,1.2063
1122,72.0,1000,1.2063
1123,72.5,1000,1.2063
1124,72.0,1000,1.2063
1125,71.4,1000,1.2063
1126,72.5,1000,1.2063
1127,72.0,1000,1.2063
1128,71.4,1000,1.2063
1129,72.0,1000,1.2063
1130,72.0,1000,1.2063
1131,72.0,1000,1.2063
1132,72.5,1000,1.2063
1134,71.4,1000,1.2063
1135,72.0,1000,1.2063
1136,72.0,999,1.2063
1137,71.4,1000,1.2063
1138,71.4,1000,1.2063
1139,72.0,1000,1.2063
1140,72.0,1000,1.2063
1141,72.0,1000,1.2063
1142,72.5,1000,1.2063
1143,72.0,1000,1.2063
1144,72.0,1000,1.2063
1145,71.4,1000,1.2063
1146,71.4,1000,1.2063
1147,71.4,1000,1.2063
1148,71.4,1000,1.2063
1149,71.4,1000,1.2063
1150,72.0,1000,1.2063
1151,72.0,1000,1.2063
1152,71.4,1000,1.2063
1154,71.4,1000,1.2063
1155,72.0,1000,1.2063
1156,72.0,1000,1.2063
1157,72.0,1000,1.2063
1158,72.0,1000,1.2063
1159,71.4,1000,1.2063
1160,72.0,1000,1.2063
1161,72.0,1000,1.2063
1162,72.0,1000,1.2063
1163,72.0,1000,1.2063
1164,72.0,1000,1.2063
1165,72.0,1000,1.2063
1166,72.0,1000,1.2063
1167,72.0,1000,1.2063
1168,72.0,1000,1.2063
1169,72.0,1000,1.2063
1170,72.0,1000,1.2063
1171,71.4,1000,1.2063
1172,71.4,1000,1.2063
1173,71.4,1000,1.2063
1175,72.0,1000,1.2063
1176,72.0,1000,1.2063
1177,72.0,1000,1.2063
1178,72.5,1000,1.2063
1179,71.4,1000,1.2063
1180,71.4,1000,1.2063
1181,71.4,1000,1.2063
1182,72.0,999,1.2063
1183,72.0,1000,1.2063
1184,72.5,1000,1.2063
1185,72.0,1000,1.2063
1186,72.0,1000,1.2063
1187,72.0,1000,1.2063
1188,71.4,1000,1.2063
1189,72.0,1000,1.2063
1190,72.0,1000,1.2063
1191,72.0,1000,1.2063
1192,72.5,1000,1.2063
1193,72.0,1000,1.2063
1194,72.0,999,1.2063
1196,72.0,1000,1.2063
1197,72.0,1000,1.2063
1198,72.0,1000,1.2063
1199,72.0,999,1.2063
1200,72.0,1000,1.2063
1201,72.0,1000,1.2063
1202,72.0,1000,1.2063
1203,72.0,1000,1.2063
1204,72.5,1000,1.2063
1205,72.0,1000,1.2063
1206,72.5,1000,1.2063
1207,71.4,1000,1.2063
1208,72.0,1000,1.2063
1209,72.0,1000,1.2063
1210,72.0,1000,1.2063
1211,72.0,1000,1.2063
1212,72.0,1000,1.2063
1213,72.0,1000,1.2063
1214,72.0,1000,1.2063
1215,71.4,1000,1.2063
1217,72.0,1000,1.2063
1218,72.0,1000,1.2063
1219,72.0,1000,1.2063
1220,72.0,1000,1.2063
1221,72.5,1000,1.2063
1222,72.0,1000,1.2063
1223,72.0,1000,1.2063
1224,71.4,1000,1.2063
1225,72.5,999,1.2063
1226,72.0,1000,1.2063
1227,72.0,1000,1.2063
1228,72.0,1000,1.2063
1229,72.5,1000,1.2063
1230,72.0,1000,1.2063
1231,72.0,1000,1.2063
1232,72.0,1000,1.2063
1233,72.5,1000,1.2063
1234,72.0,1000,1.2063
1235,72.0,1000,1.2063
1236,72.0,1000,1.2063
1238,72.0,1000,1.2063
1239,72.0,1000,1.2063
1240,72.0,1000,1.2063
1241,72.0,1000,1.2063
1242,72.0,1000,1.2063
1243,72.5,1000,1.2063
1244,72.0,1000,1.2063
1245,72.5,1000,1.2063
1246,72.5,1000,1.2063
1247,72.0,1000,1.2063
1248,72.0,1000,1.2063
1249,72.5,1000,1.2063
1250,71.4,1000,1.2063
1251,72.0,1000,1.2063
1252,72.0,1000,1.2063
1253,72.0,1000,1.2063
1254,72.5,1000,1.2063
1255,72.0,1000,1.2063
1256,72.0,1000,1.2063
1257,72.0,999,1.2063
1259,72.0,1000,1.2063
1260,72.5,1000,1.2063
1261,72.0,1000,1.2063
1262,72.0,1000,1.2063
1263,72.0,1000,1.2063
1264,72.0,1000,1.2063
1265,72.0,1000,1.2063
1266,72.0,1000,1.2063
1267,72.0,1000,1.2063
1268,72.0,1000,1.2063
1269,72.0,1000,1.2063
1270,72.5,1000,1.2063
1271,72.0,1000,1.2063
1272,72.5,1000,1.2063
1273,72.0,1000,1.2063
1274,72.0,1000,1.2063
1275,72.5,1000,1.2063
1276,72.0,1000,1.2063
1277,72.0,1000,1.2063
1279,72.0,1000,1.2063
1280,72.0,1000,1.2063
1281,71.4,1000,1.2063
1282,72.5,1000,1.2063
1283,72.0,1000,1.2063
1284,72.0,1000,1.2063
1285,72.0,1000,1.2063
1286,72.5,1000,1.2063
1287,72.0,1000,1.2063
1288,72.0,1000,1.2063
1289,72.0,1000,1.2063
1290,72.0,1000,1.2063
1291,72.0,1000,1.2063
1292,72.5,1000,1.2063
1293,72.0,1000,1.2063
1294,72.0,1000,1.2063
1295,72.0,1000,1.2063
1296,72.0,1000,1.2063
1297,72.0,1000,1.2063
1298,72.5,1000,1.2063
1299,72.0,1000,1.2063
1301,73.1,1000,1.2063
1302,72.0,1000,1.2063
1303,72.5,1000,1.2063
1304,72.0,1000,1.2063
1305,72.0,1000,1.2063
1306,72.0,1000,1.2063
1307,71.4,1000,1.2063
1308,72.0,1000,1.2063
1309,72.0,1000,1.2063
1310,72.5,1000,1.2063
1311,72.0,1000,1.2063
1312,72.0,1000,1.2063
1313,72.5,1000,1.2063
1314,72.5,1000,1.2063
1315,72.0,1000,1.2063
1316,72.0,1000,1.2063
1317,72.0,1000,1.2063
1318,72.0,1000,1.2063
1319,72.0,1000,1.2063
1321,72.0,1000,1.2063
1322,72.5,1000,1.2063
1323,72.0,1000,1.2063
1324,72.5,1000,1.2063
1325,72.0,1000,1.2063
1326,72.0,1000,1.2063
1327,71.4,1000,1.2063
1328,72.5,1000,1.2063
1329,72.0,1000,1.2063
1330,72.0,1000,1.2063
1331,72.0,1000,1.2063
1332,72.0,1000,1.2063
1333,72.0,1000,1.2063
1334,72.0,1000,1.2063
1335,72.0,1000,1.2063
1336,71.4,999,1.2063
1337,72.0,1000,1.2063
1338,72.0,1000,1.2063
1339,72.0,1000,1.2063
1340,72.5,1000,1.2063
1341,72.0,1000,1.2063
1343,72.5,1000,1.2063
1344,72.5,1000,1.2063
1345,72.0,1000,1.2063
1346,72.0,1000,1.2063
1347,72.0,1000,1.2063
1348,72.0,1000,1.2063
1349,72.0,1000,1.2063
1350,72.0,1000,1.2063
1351,72.0,1000,1.2063
1352,72.0,1000,1.2063
1353,72.0,1000,1.2063
1354,72.0,1000,1.2063
1355,73.1,1000,1.2063
1356,72.5,1000,1.2063
1357,72.0,1000,1.2063
1358,72.5,1000,1.2063
1359,72.0,1000,1.2063
1360,72.5,1000,1.2063
1361,71.4,1000,1.2063
1363,72.0,1000,1.2063
1364,72.0,1000,1.2063
1365,72.5,1000,1.2063
1366,72.0,1000,1.2063
1367,71.4,1000,1.2063
1368,72.0,1000,1.2063
1369,72.0,1000,1.2063
1370,72.0,1000,1.2063
1371,72.0,1000,1.2063
1372,72.0,1000,1.2063
1373,71.4,1000,1.2063
1374,72.5,1000,1.2063
1375,72.0,1000,1.2063
1376,72.0,1000,1.2063
1377,72.0,1000,1.2063
1378,72.0,1000,1.2063
1379,72.0,1000,1.2063
1380,71.4,1000,1.2063
1382,72.0,1000,1.2063
1383,72.5,1000,1.2063
1384,72.5,1000,1.2063
1385,72.5,1000,1.2063
1386,72.0,999,1.2063
1387,72.0,1000,1.2063
1388,72.0,1000,1.2063
1389,72.0,1000,1.2063
1390,72.0,1000,1.2063
1391,72.0,1000,1.2063
1392,72.0,1000,1.2063
1393,71.4,1000,1.2063
1394,72.0,1000,1.2063
1395,72.0,1000,1.2063
1396,72.0,999,1.2063
1397,72.5,1000,1.2063
1398,72.5,1000,1.2063
1399,72.5,1000,1.2063
1400,72.0,1000,1.2063
1401,72.0,1000,1.2063
1403,72.0,1000,1.2063
1404,72.0,1000,1.2063
1405,72.0,1000,1.2063
1406,72.0,1000,1.2063
1407,72.0,1000,1.2063
1408,72.0,1000,1.2063
1409,72.0,1000,1.2063
1410,72.0,1000,1.2063
1411,72.5,1000,1.2063
1412,72.0,1000,1.2063
1413,72.0,999,1.2063
1414,72.5,1000,1.2063
1415,72.0,1000,1.2063
1416,72.0,999,1.2063
1417,72.0,1000,1.2063
1418,72.0,1000,1.2063
1419,72.0,1000,1.2063
1420,72.0,1000,1.2063
1421,72.0,1000,1.2063
1422,71.4,1000,1.2063
1424,72.0,1000,1.2063
1425,72.0,1000,1.2063
1426,72.0,1000,1.2063
1427,72.5,1000,1.2063
1428,72.0,1000,1.2063
1429,72.5,1000,1.2063
1430,72.5,1000,1.2063
1431,72.0,1000,1.2063
1432,72.0,1000,1.2063
1433,72.0,1000,1.2063
1434,72.0,1000,1.2063
1435,72.0,1000,1.2063
1436,72.0,1000,1.2063
1437,72.5,1000,1.2063
1438,71.4,1000,1.2063
1439,72.5,1000,1.2063
1440,72.0,1000,1.2063
1441,72.0,1000,1.2063
1442,72.0,1000,1.2063
1443,72.5,1000,1.2063
1444,72.0,1000,1.2063
1446,72.0,1000,1.2063
1447,72.0,1000,1.2063
1448,72.0,1000,1.2063
1449,72.0,1000,1.2063
1450,72.0,1000,1.2063
1451,72.5,1000,1.2063
1452,72.0,1000,1.2063
1453,72.0,1000,1.2063
1454,72.0,1000,1.2063
1455,72.0,1000,1.2063
1456,72.0,1000,1.2063
1457,72.0,1000,1.2063
1458,72.0,1000,1.2063
1459,72.0,1000,1.2063
1460,72.0,1000,1.2063
1461,72.0,1000,1.2063
1462,72.0,1000,1.2063
1463,72.0,1000,1.2063
1464,72.0,1000,1.2063
1466,72.5,1000,1.2063
1467,72.0,1000,1.2063
1468,72.0,1000,1.2063
1469,72.0,1000,1.2063
1470,72.0,1000,1.2063
1471,72.0,1000,1.2063
1472,72.0,1000,1.2063
1473,72.5,1000,1.2063
1474,72.5,1000,1.2063
1475,72.5,1000,1.2063
1476,72.0,1000,1.2063
1477,72.0,1000,1.2063
1478,72.0,1000,1.2063
1479,72.0,1000,1.2063
1480,72.0,1000,1.2063
1481,72.0,1000,1.2063
1482,72.5,1000,1.2063
1483,72.0,1000,1.2063
1485,73.1,1000,1.2063
1486,72.0,1000,1.2063
1487,72.0,1000,1.2063
1488,72.5,1000,1.2063
1489,72.5,1000,1.2063
1490,72.0,1000,1.2063
1491,72.5,1000,1.2063
1492,72.0,1000,1.2063
1493,72.0,1000,1.2063
1494,72.5,1000,1.2063
1495,72.0,1000,1.2063
1496,72.5,1000,1.2063
1497,72.0,1000,1.2063
1498,72.5,1000,1.2063
1499,72.0,1000,1.2063
1500,72.5,1000,1.2063
1501,72.5,1000,1.2063
1502,72.0,1000,1.2063
1503,72.5,1000,1.2063
1504,72.5,1000,1.2063
1506,72.0,1000,1.2063
1507,72.5,1000,1.2063
1508,72.5,1000,1.2063
1509,72.0,1000,1.2063
1510,73.1,1000,1.2063
1511,72.5,1000,1.2063
1512,72.0,1000,1.2063
1513,72.0,1000,1.2063
1514,72.5,1000,1.2063
1515,72.5,1000,1.2063
1516,72.5,1000,1.2063
1517,72.0,1000,1.2063
1518,72.0,999,1.2063
1519,72.0,1000,1.2063
1520,71.4,1000,1.2063
1521,72.5,1000,1.2063
1522,72.0,1000,1.2063
1523,72.0,1000,1.2063
1524,72.5,1000,1.2063
1525,72.5,1000,1.2063
1527,72.5,1000,1.2063
1528,72.0,1000,1.2063
1529,72.0,999,1.2063
1530,72.0,1000,1.2063
1531,71.4,1000,1.2063
1532,72.5,1000,1.2063
1533,72.0,1000,1.2063
1534,72.0,1000,1.2063
1535,73.1,1000,1.2063
1536,72.0,1000,1.2063
1537,72.0,1000,1.2063
1538,72.0,1000,1.2063
1539,72.0,1000,1.2063
1540,72.0,1000,1.2063
1541,72.0,1000,1.2063
1542,72.5,1000,1.2063
1543,72.0,1000,1.2063
1544,72.0,1000,1.2063
1545,72.5,1000,1.2063
1546,72.5,1000,1.2063
1548,72.0,1000,1.2063
1549,72.5,1000,1.2063
1550,72.0,1000,1.2063
1551,72.0,1000,1.2063
1552,72.0,1000,1.2063
1553,72.0,1000,1.2063
1554,72.0,1000,1.2063
1555,72.0,1000,1.2063
1556,72.5,1000,1.2063
1557,72.0,1000,1.2063
1558,72.0,1000,1.2063
1559,72.0,1000,1.2063
1560,72.5,1000,1.2063
1561,72.0,1000,1.2063
1562,72.5,1000,1.2063
1563,72.5,1000,1.2063
1564,72.5,1000,1.2063
1565,72.0,1000,1.2063
1566,72.0,1000,1.2063
1567,72.5,1000,1.2063
1569,71.4,1000,1.2063
1570,72.0,999,1.2063
1571,72.0,1000,1.2063
1572,71.4,1000,1.2063
1573,72.0,1000,1.2063
1574,72.5,1000,1.2063
1575,70.9,1000,1.2063
1576,71.4,1000,1.2063
1577,72.0,1000,1.2063
1578,72.0,1000,1.2063
1579,72.0,1000,1.2063
1580,72.0,1000,1.2063
1581,71.4,1000,1.2063
1582,72.0,1000,1.2063
1583,72.0,1000,1.2063
1584,72.0,1000,1.2063
1585,72.0,1000,1.2063
1586,72.0,1000,1.2063
1587,72.0,1000,1.2063
1588,72.0,1000,1.2063
1589,72.0,1000,1.2063
1591,72.0,1000,1.2063
1592,72.0,1000,1.2063
1593,72.0,1000,1.2063
1594,72.5,1000,1.2063
1595,72.0,1000,1.2063
1596,72.0,1000,1.2063
1597,72.0,1000,1.2063
1598,72.0,1000,1.2063
1599,72.0,1000,1.2063
1600,72.0,1000,1.2063
1601,72.0,1000,1.2063
1602,71.4,1000,1.2063
1603,72.0,999,1.2063
1604,72.0,1000,1.2063
1605,72.5,1000,1.2063
1606,72.0,1000,1.2063
1607,72.0,1000,1.2063
1608,72.5,1000,1.2063
1609,72.0,1000,1.2063
1610,72.0,1000,1.2063
1612,72.5,1000,1.2063
1613,72.0,1000,1.2063
1614,72.0,999,1.2063
1615,72.0,1000,1.2063
1616,72.0,1000,1.2063
1617,72.0,1000,1.2063
1618,72.0,1000,1.2063
1619,72.0,1000,1.2063
1620,72.0,1000,1.2063
1621,72.0,1000,1.2063
1622,72.5,1000,1.2063
1623,72.0,1000,1.2063
1624,72.0,999,1.2063
1625,72.5,1000,1.2063
1626,72.0,1000,1.2063
1627,72.0,1000,1.2063
1628,72.0,1000,1.2063
1629,71.4,1000,1.2063
1630,72.0,1000,1.2063
1631,72.0,1000,1.2063
1633,72.0,1000,1.2063
1634,72.0,1000,1.2063
1635,72.0,999,1.2063
1636,72.0,1000,1.2063
1637,72.0,1000,1.2063
1638,72.0,1000,1.2063
1639,72.0,1000,1.2063
1640,72.0,1000,1.2063
1641,73.1,1000,1.2063
1642,72.5,1000,1.2063
1643,72.0,1000,1.2063
1644,71.4,1000,1.2063
1645,72.0,1000,1.2063
1646,72.0,1000,1.2063
1647,72.5,999,1.2063
1648,72.5,1000,1.2063
1649,72.5,999,1.2063
1650,72.0,1000,1.2063
1651,72.0,999,1.2063
1653,72.0,1000,1.2063
1654,72.5,1000,1.2063
1655,72.0,1000,1.2063
1656,72.0,1000,1.2063
1657,72.0,1000,1.2063
1658,72.5,1000,1.2063
1659,72.0,1000,1.2063
1660,71.4,1000,1.2063
1661,72.0,1000,1.2063
1662,72.5,999,1.2063
1663,72.0,1000,1.2063
1664,72.0,999,1.2063
1665,72.5,1000,1.2063
1666,72.0,1000,1.2063
1667,72.5,1000,1.2063
1668,72.0,1000,1.2063
1669,72.5,1000,1.2063
1670,71.4,1000,1.2063
1672,71.4,1000,1.2063
1673,72.0,1000,1.2063
1674,72.0,1000,1.2063
1675,72.0,1000,1.2063
1676,72.0,1000,1.2063
1677,72.0,1000,1.2063
1678,72.0,1000,1.2063
1679,72.0,1000,1.2063
1680,72.0,999,1.2063
1681,72.0,1000,1.2063
1682,72.0,1000,1.2063
1683,72.5,1000,1.2063
1684,72.0,1000,1.2063
1685,72.0,1000,1.2063
1686,72.5,1000,1.2063
1687,72.0,1000,1.2063
1688,72.5,1000,1.2063
1689,72.5,1000,1.2063
1690,72.5,1000,1.2063
1692,72.0,1000,1.2063
1693,72.5,1000,1.2063
1694,72.0,1000,1.2063
1695,72.0,1000,1.2063
1696,72.0,1000,1.2063
1697,71.4,1000,1.2063
1698,73.1,1000,1.2063
1699,72.5,1000,1.2063
1700,72.5,1000,1.2063
1701,72.5,1000,1.2063
1702,72.0,1000,1.2063
1703,72.5,1000,1.2063
1704,72.0,1000,1.2063
1705,72.0,1000,1.2063
1706,72.0,1000,1.2063
1707,72.5,1000,1.2063
1708,71.4,1000,1.2063
1709,72.0,1000,1.2063
1710,72.5,1000,1.2063
1711,72.0,1000,1.2063
1713,72.0,1000,1.2063
1714,72.0,1000,1.2063
1715,72.0,1000,1.2063
1716,72.0,1000,1.2063
1717,72.0,1000,1.2063
1718,72.5,999,1.2063
1719,72.5,1000,1.2063
1720,72.0,1000,1.2063
1721,72.0,1000,1.2063
1722,72.0,1000,1.2063
1723,72.5,1000,1.2063
1724,71.4,1000,1.2063
1725,72.0,1000,1.2063
1726,72.0,1000,1.2063
1727,72.0,1000,1.2063
1728,71.4,1000,1.2063
1729,72.0,1000,1.2063
1730,72.0,1000,1.2063
1731,72.0,1000,1.2063
1732,72.5,1000,1.2063
1734,72.0,999,1.2063
1735,72.0,1000,1.2063
1736,72.0,1000,1.2063
1737,72.5,1000,1.2063
1738,72.0,1000,1.2063
1739,72.0,1000,1.2063
1740,72.0,1000,1.2063
1741,72.5,1000,1.2063
1742,72.0,1000,1.2063
1743,72.0,1000,1.2063
1744,72.0,1000,1.2063
1745,72.5,1000,1.2063
1746,72.5,1000,1.2063
1747,71.4,1000,1.2063
1748,72.0,1000,1.2063
1749,72.5,1000,1.2063
1750,72.0,1000,1.2063
1751,72.0,1000,1.2063
1753,72.0,1000,1.2063
1754,72.5,1000,1.2063
1755,72.0,1000,1.2063
1756,71.4,1000,1.2063
1757,72.0,1000,1.2063
1758,72.0,1000,1.2063
1759,72.5,1000,1.2063
1760,72.0,1000,1.2063
1761,72.5,1000,1.2063
1762,72.0,1000,1.2063
1763,72.0,1000,1.2063
1764,72.5,1000,1.2063
1765,72.5,1000,1.2063
1766,72.0,1000,1.2063
1767,72.0,1000,1.2063
1768,72.0,1000,1.2063
1769,71.4,1000,1.2063
1770,72.0,1000,1.2063
1771,72.0,1000,1.2063
1772,72.5,1000,1.2063
1773,72.0,1000,1.2063
1775,72.0,1000,1.2063
1776,72.0,1000,1.2063
1777,72.0,1000,1.2063
1778,72.0,1000,1.2063
1779,72.5,1000,1.2063
1780,71.4,1000,1.2063
1781,72.0,1000,1.2063
1782,72.0,1000,1.2063
1783,72.5,1000,1.2063
1784,72.0,1000,1.2063
1785,72.0,1000,1.2063
1786,72.5,1000,1.2063
1787,72.0,1000,1.2063
1788,72.0,1000,1.2063
1789,72.0,1000,1.2063
1790,72.5,1000,1.2063
1791,72.0,1000,1.2063
1792,72.0,1000,1.2063
1793,72.0,1000,1.2063
1794,72.0,1000,1.2063
1796,71.4,1000,1.2063
1797,72.0,1000,1.2063
1798,72.0,1000,1.2063
1799,72.5,1000,1.2063
1800,72.0,1000,1.2063
1801,72.0,1000,1.2063
1802,72.0,1000,1.2063
1803,71.4,1000,1.2063
1804,72.0,1000,1.2063
1805,72.5,1000,1.2063
1806,72.5,1000,1.2063
1807,72.0,1000,1.2063
1808,72.0,1000,1.2063
1809,72.0,1000,1.2063
1810,72.0,1000,1.2063
1811,72.0,1000,1.2063
1812,72.0,1000,1.2063
1813,71.4,1000,1.2063
1814,72.0,1000,1.2063
1815,72.0,1000,1.2063
1817,72.0,1000,1.2063
1818,71.4,1000,1.2063
1819,72.0,1000,1.2063
1820,72.0,1000,1.2063
1821,72.5,1000,1.2063
1822,72.0,1000,1.2063
1823,72.0,1000,1.2063
1824,72.0,1000,1.2063
1825,72.0,1000,1.2063
1826,72.0,1000,1.2063
1827,72.0,999,1.2063
1828,72.0,1000,1.2063
1829,72.0,1000,1.2063
1830,72.0,1000,1.2063
1831,72.0,1000,1.2063
1832,72.0,1000,1.2063
1833,72.0,1000,1.2063
1834,71.4,1000,1.2063
1835,72.0,1000,1.2063
1836,72.0,1000,1.2063
1837,72.5,1000,1.2063
1839,72.0,1000,1.2063
1840,72.0,1000,1.2063
1841,72.0,1000,1.2063
1842,72.0,1000,1.2063
1843,72.0,1000,1.2063
1844,72.0,1000,1.2063
1845,72.0,1000,1.2063
1846,71.4,1000,1.2063
1847,72.0,1000,1.2063
1848,71.4,1000,1.2063
1849,72.0,1000,1.2063
1850,72.0,1000,1.2063
1851,72.0,1000,1.2063
1852,71.4,1000,1.2063
1853,72.0,1000,1.2063
1854,72.0,1000,1.2063
1855,72.0,1000,1.2063
1856,72.0,1000,1.2063
1857,70.9,1000,1.2063
1859,71.4,1000,1.2063
1860,72.0,1000,1.2063
1861,72.0,1000,1.2063
1862,71.4,1000,1.2063
1863,72.0,1000,1.2063
1864,72.0,1000,1.2063
1865,71.4,1000,1.2063
1866,71.4,1000,1.2063
1867,72.0,1000,1.2063
1868,71.4,1000,1.2063
1869,72.0,1000,1.2063
1870,72.0,1000,1.2063
1871,72.5,999,1.2063
1872,71.4,1000,1.2063
1873,71.4,1000,1.2063
1874,71.4,1000,1.2063
1875,71.4,1000,1.2063
1876,71.4,1000,1.2063
1877,72.5,1000,1.2063
1879,71.4,1000,1.2063
1880,72.0,1000,1.2063
1881,71.4,1000,1.2063
1882,72.0,1000,1.2063
1883,71.4,1000,1.2063
1884,72.0,1000,1.2063
1885,71.4,1000,1.2063
1886,71.4,1000,1.2063
1887,72.0,1000,1.2063
1888,71.4,1000,1.2063
1889,71.4,1000,1.2063
1890,72.0,1000,1.2063
1891,72.0,1000,1.2063
1892,72.0,1000,1.2063
1893,72.0,1000,1.2063
1894,72.0,1000,1.2063
1895,72.0,1000,1.2063
1896,72.0,1000,1.2063
1897,70.4,800,1.2063
1898,68.2,600,1.2
1899,66.6,600,1.2
1901,65.5,600,1.2
1902,65.5,600,1.2
1903,64.5,600,1.2
1904,63.9,600,1.2
1905,63.9,600,1.2
1906,63.4,600,1.2
1907,62.8,600,1.2
1908,62.8,600,1.2
1909,62.3,600,1.2
1910,61.8,600,1.2
1911,61.8,600,1.2
1912,61.8,600,1.2
1913,60.7,600,1.2
1914,61.2,600,1.2
1915,60.7,600,1.2
1916,60.1,600,1.2
1917,60.7,600,1.2
1918,60.1,600,1.2
1919,60.1,600,1.2
1920,60.1,600,1.2063
1921,59.1,600,1.2063
1922,59.1,600,1.2
1924,59.1,600,1.2
1925,58.5,600,1.2
1926,59.1,600,1.2063
1927,59.1,600,1.2
1928,58.5,600,1.2
1929,58.0,600,1.2
1930,58.0,600,1.2
1931,58.0,600,1.2
1932,58.0,600,1.2
1933,57.5,599,1.2
1934,57.5,600,1.2
1935,57.5,599,1.2
1936,56.9,600,1.2
1937,56.9,600,1.2
1938,56.9,600,1.2
1939,56.4,600,1.2
1940,56.4,600,1.2063
1941,56.4,600,1.2
1942,56.4,600,1.2
1943,55.8,600,1.2
1944,55.8,600,1.2
1945,56.4,600,1.2
1947,55.8,600,1.2
1948,55.8,600,1.2
1949,55.8,600,1.2
1950,55.3,600,1.2
1951,54.8,600,1.2
1952,54.8,600,1.2
1953,54.8,600,1.2
1954,54.8,600,1.2
1955,54.8,599,1.2
1956,54.8,600,1.2
1957,54.2,600,1.2
1958,54.2,600,1.2
1959,54.2,600,1.2
1960,53.7,600,1.2
1961,53.7,600,1.2
1962,53.7,600,1.2063
1963,53.7,600,1.2
1964,53.7,600,1.2
1965,52.6,600,1.2
1966,53.2,600,1.2
1967,53.2,600,1.2
1968,52.6,600,1.2063
1970,52.6,600,1.2
1971,53.2,600,1.2
1972,52.6,600,1.2
1973,52.6,600,1.2
1974,52.6,600,1.2
1975,52.6,600,1.2063
1976,52.1,600,1.2
1977,52.6,600,1.2
1978,52.1,600,1.2
1979,52.1,600,1.2
1980,51.5,600,1.2
1981,51.5,600,1.2
1982,51.5,600,1.2
1983,51.5,600,1.2
1984,51.5,599,1.2063
1985,51.0,600,1.2
1986,51.5,600,1.2
1987,50.5,600,1.2
1988,50.5,600,1.2
1989,51.0,600,1.2
1990,51.5,600,1.2
1992,51.0,600,1.2063
1993,51.5,600,1.2063
1994,50.5,600,1.2
1995,49.4,600,1.2
1996,50.5,600,1.2
1997,50.5,600,1.2
1998,49.9,600,1.2
1999,49.9,600,1.2
2000,50.5,600,1.2063
2001,49.9,600,1.2
2002,50.5,600,1.2
2003,49.9,600,1.2
2004,49.4,600,1.2
2005,49.4,600,1.2
2006,49.9,600,1.2
2007,49.4,600,1.2
2008,49.4,600,1.2
2009,49.4,600,1.2
2010,49.4,600,1.2
2011,49.4,600,1.2063
2012,49.4,600,1.2
2013,48.9,600,1.2
2015,49.4,600,1.2
2016,48.9,600,1.2
2017,48.9,600,1.2
2018,48.9,599,1.2
2019,48.9,600,1.2
2020,48.3,600,1.2
2021,48.3,600,1.2
2022,48.3,600,1.2
2023,48.3,600,1.2
2024,48.3,600,1.2
2025,48.3,600,1.2
2026,48.3,600,1.2
2027,48.3,600,1.2
2028,48.3,600,1.2
2029,48.3,600,1.2
2030,47.8,600,1.2
2031,47.8,600,1.2
2032,47.8,600,1.2
2033,47.8,600,1.2
2034,47.8,600,1.2
2035,47.8,600,1.2
2036,47.8,700,1.2063
2038,47.8,600,1.2063
2039,47.2,600,1.2
2040,47.2,600,1.2
2041,46.7,600,1.2
2042,47.2,600,1.2
2043,47.2,600,1.2
2044,47.2,600,1.2
2045,47.2,600,1.2
2046,47.2,600,1.2
2047,46.7,600,1.2
2048,47.2,600,1.2
2049,47.2,600,1.2063
2050,46.2,600,1.2
2051,46.7,600,1.2
