Elapsed Time (s),Temperature (°C),Clock Speed (MHz),Voltage Core (V)
2398,37.9,700,1.2
2400,37.9,700,1.2
2401,37.4,700,1.4
2402,37.9,800,1.4
2403,37.9,700,1.2
2404,37.9,700,1.2
2405,37.9,700,1.4
2406,36.9,700,1.2
2407,37.9,700,1.4
2408,37.9,700,1.2
2409,37.4,700,1.2
2411,37.9,700,1.2
2412,37.9,700,1.2
2413,37.4,700,1.4
2414,37.4,700,1.2
2415,37.9,700,1.4
2416,36.9,700,1.2
2417,37.9,700,1.4
2418,37.9,700,1.2
2419,36.9,700,1.2
2421,37.9,700,1.4
2422,36.9,700,1.2
2423,37.4,700,1.2
2424,37.4,700,1.2
2425,37.9,700,1.4
2426,37.4,700,1.4
2427,36.9,700,1.2
2428,37.9,700,1.4
2429,37.9,800,1.4
2431,37.4,700,1.2
2432,37.9,700,1.4
2433,36.9,700,1.4
2434,37.4,700,1.2
2435,37.9,700,1.2
2436,36.9,700,1.4
2437,36.9,700,1.4
2438,37.4,700,1.2
2439,36.9,700,1.4
2441,37.4,700,1.4
2442,37.9,800,1.4
2443,37.4,700,1.2
2444,36.9,700,1.2
2445,37.4,700,1.4
2446,37.9,700,1.2
2447,36.9,700,1.2
2448,37.4,700,1.4
2449,37.4,700,1.2
2451,37.9,700,1.2
2452,37.4,700,1.2
2453,36.9,700,1.2
2454,37.4,700,1.2
2455,37.4,700,1.2
2456,37.4,700,1.4
2457,37.4,800,1.4
2458,37.4,700,1.4
2459,36.9,700,1.2
2461,37.4,699,1.4
2462,37.9,700,1.2
2463,36.9,700,1.2
2464,36.9,800,1.4
2465,37.9,700,1.4
2466,37.9,700,1.4
2467,37.4,700,1.2
2468,37.4,700,1.4
2469,37.9,800,1.4
2470,37.9,700,1.2
2472,37.9,700,1.4
2473,37.9,699,1.4
2474,36.9,700,1.2
2475,37.9,700,1.2
2476,37.9,700,1.4
2477,37.9,700,1.4
2478,37.9,700,1.4
2479,37.9,700,1.2
2480,37.9,700,1.2
2482,37.9,700,1.4
2483,37.9,700,1.4
2484,37.4,700,1.4
2485,36.9,700,1.2
2486,36.9,700,1.2
2487,37.9,700,1.2
2488,37.4,800,1.4
2489,36.9,700,1.2
2490,37.4,700,1.4
2492,37.9,700,1.2
2493,37.9,700,1.4
2494,36.9,700,1.2
2495,37.4,700,1.2
2496,37.9,800,1.4
2497,37.9,800,1.4
2498,37.9,700,1.4
2499,37.9,800,1.4
2500,37.4,700,1.4
2502,36.9,700,1.2
2503,36.9,700,1.2
2504,37.4,800,1.4
2505,37.4,700,1.4
2506,36.9,700,1.2
2507,37.4,700,1.2
2508,36.9,700,1.4
2509,37.4,700,1.2
2510,37.9,700,1.2
2511,36.9,700,1.2
2513,37.4,700,1.4
2514,37.4,700,1.2
2515,37.4,700,1.2
2516,36.9,700,1.4
2517,37.4,700,1.4
2518,37.4,700,1.2
2519,36.9,700,1.2
2520,37.4,700,1.4
2521,37.4,700,1.2
2523,37.4,700,1.4
2524,37.4,700,1.4
2525,37.9,800,1.4
2526,36.9,700,1.4
2527,36.9,700,1.2
2528,37.9,700,1.4
2529,37.4,700,1.2
2530,36.9,700,1.2
2531,36.9,700,1.4
2533,37.4,700,1.4
2534,37.4,700,1.2
2535,36.9,700,1.4
2536,37.4,700,1.4
2537,36.3,700,1.2
2538,36.9,700,1.2
2539,37.4,700,1.4
2540,37.4,800,1.4
2541,36.9,700,1.4
2543,37.9,700,1.4
2544,36.9,700,1.4
2545,36.9,700,1.2
2546,37.4,700,1.2
2547,36.9,700,1.4
2548,37.4,700,1.4
2549,37.4,700,1.4
2550,36.9,700,1.2
2551,37.9,700,1.2
2553,36.9,700,1.4
2554,36.9,700,1.2
2555,37.4,700,1.4
2556,36.9,700,1.2
2557,36.9,700,1.2
2558,37.4,700,1.2
2559,36.9,700,1.4
2560,37.4,700,1.4
2561,37.4,700,1.2
2562,37.4,700,1.2
2564,36.9,700,1.4
2565,36.9,700,1.2
2566,37.4,700,1.4
2567,37.9,700,1.2
2568,37.4,700,1.4
2569,36.9,700,1.2
2570,37.9,1000,1.4
2571,36.9,700,1.2
2572,36.9,700,1.4
2574,37.9,700,1.4
2575,37.9,700,1.2
2576,37.4,700,1.4
2577,36.9,800,1.4
2578,37.9,700,1.2
2579,36.9,700,1.2
2580,36.9,700,1.2
2581,36.9,700,1.2
2582,36.9,700,1.4
2584,37.4,800,1.4
2585,36.9,700,1.2
2586,36.9,700,1.4
2587,36.9,700,1.2
2588,37.4,700,1.4
2589,37.4,700,1.2
2590,36.9,700,1.2
2591,37.4,700,1.4
2592,36.9,700,1.4
2594,36.9,700,1.2
2595,36.9,700,1.2
2596,37.4,700,1.2
2597,36.9,700,1.2
2598,36.9,700,1.4
2599,36.9,700,1.4
2600,37.4,700,1.2
2601,36.9,700,1.2
2602,37.4,700,1.2
2604,36.3,700,1.2
2605,36.9,700,1.2
2606,37.9,700,1.2
2607,36.9,700,1.4
2608,37.4,800,1.4
2609,36.9,700,1.4
2610,36.9,700,1.2
2611,36.9,700,1.4
2612,36.9,700,1.2
2614,37.4,700,1.2
2615,36.9,700,1.4
2616,36.9,699,1.4
2617,36.9,700,1.2
2618,36.9,700,1.4
2619,36.9,700,1.4
2620,36.9,800,1.4
2621,37.4,700,1.2
2622,36.9,700,1.2
2623,36.9,700,1.4
2625,36.9,700,1.2
2626,36.9,700,1.2
2627,37.4,700,1.4
2628,36.9,700,1.2
2629,37.4,700,1.2
2630,36.9,699,1.4
2631,36.9,700,1.2
2632,37.4,700,1.4
2633,36.9,700,1.4
2635,36.9,700,1.4
2636,36.9,800,1.4
2637,36.9,700,1.4
2638,36.9,700,1.2
2639,36.9,700,1.4
2640,37.4,699,1.2
2641,36.9,700,1.2
2642,36.9,800,1.4
2643,36.9,700,1.4
2645,36.9,700,1.2
2646,37.4,700,1.2
2647,36.9,700,1.4
2648,36.9,800,1.4
2649,37.4,700,1.4
2650,36.9,700,1.4
2651,37.4,700,1.4
2652,36.9,700,1.4
2653,36.9,700,1.2
2654,37.9,700,1.2
2656,36.9,700,1.4
2657,37.4,700,1.2
2658,36.9,700,1.2
2659,36.9,700,1.4
2660,36.9,799,1.4
2661,36.9,700,1.2
2662,36.9,700,1.2
2663,36.9,700,1.2
2664,37.4,700,1.2
2666,37.9,700,1.2
2667,37.4,700,1.4
2668,37.4,700,1.2
2669,37.4,700,1.4
2670,36.9,700,1.4
2671,36.9,700,1.4
2672,36.9,700,1.2
2673,37.4,700,1.2
2674,36.9,700,1.4
2676,36.9,700,1.4
2677,37.4,700,1.2
2678,36.9,700,1.2
2679,36.9,700,1.4
2680,36.9,700,1.2
2681,36.3,700,1.4
2682,37.4,700,1.4
2683,36.9,700,1.4
2684,37.4,700,1.2
2686,36.9,700,1.2
2687,36.9,700,1.4
2688,37.4,800,1.4
2689,37.4,700,1.2
2690,36.9,700,1.2
2691,36.9,700,1.4
2692,37.4,700,1.2
2693,37.4,800,1.4
2694,37.4,800,1.4
2696,36.9,699,1.2
2697,36.9,700,1.2
2698,36.9,700,1.2
2699,36.9,699,1.4
2700,37.4,700,1.2
2701,37.4,700,1.2
2702,36.9,700,1.4
2703,37.4,700,1.2
2704,37.4,700,1.2
2706,36.9,700,1.2
2707,36.9,700,1.4
2708,36.9,700,1.2
2709,36.9,700,1.2
2710,36.9,700,1.4
2711,37.4,700,1.2
2712,36.9,700,1.2
2713,36.9,700,1.4
2714,36.9,700,1.2
2716,36.9,700,1.2
2717,36.9,700,1.4
2718,36.9,700,1.2
2719,36.9,800,1.4
2720,37.4,700,1.4
2721,37.4,700,1.4
2722,36.9,700,1.2
2723,36.9,700,1.2
2724,37.4,700,1.4
2726,37.9,800,1.4
2727,36.9,700,1.2
2728,36.9,700,1.2
2729,37.9,700,1.4
2730,37.9,700,1.4
2731,36.9,700,1.2
2732,36.9,700,1.2
2733,36.9,700,1.2
2734,36.9,700,1.2
2736,36.9,700,1.4
2737,36.9,700,1.4
2738,37.4,700,1.2
2739,36.9,700,1.2
2740,36.9,700,1.4
2741,37.4,700,1.2
2742,36.9,700,1.4
2743,37.4,700,1.4
